id,source,text,label
724f7ffc2,newsplus,"そうなんだ、宗教に対する信頼が無ければ
こんな法律存在しないだろうね",0
e13f378dc,livejupiter,サンガツ、しらたきになってる今サードが競争ポジやから頑張って欲しい,0
586d6ef86,news4vip,ブラサン愛知豊橋工場やったか勘違いしてたわwしかし本社が九州かなりあるな,0
62e00249a,newsplus,"雇う側も同じ穴の貉のとこが採用するんじゃねｗ
だから朝日新聞やテレビ局への就職が出来て、一見勝ち組に見えるんだよねｗ",0
6f8dd0562,news4vip,"いやキモいと思っただけだからな
あなたが理解できないからって俺を否定すんなよ",0
b0b716b9f,newsplus,それ普通に監視対象が緑の党にスライドするから意味ないのでは,0
b00e7852f,news4vip,"台湾人って本来は高砂族とかの先住民族で
中華民国由来の人は外省人って言われてるよな",0
c0d16ce26,news4vip,"豚丼とか牛卵とじとかは食べるよ
その店に行く甲斐があるもんなら頼む、朝定食はほとんど出来合いだしまずい",0
8374634e6,news4vip,"そうなんだ
有難う
五千円あるし行ってみようかな",0
b66910aa0,news4vip,"ようやくチョン消えたかな
マジで気持ち悪いわ日本から出てけよチョン",1
e8be33cd0,newsplus,"ありがとう

同意、
もはや、マスコミは撹乱装置の体を様してきたしね",0
2f1961160,livejupiter,"増えたら増えたで朝鮮人の危険性が知れわたるからそれでええんやで
あとでゆっくり排斥すれば",1
e099d5cde,news4vip,"在日は日本にいる以上、日本人の奴隷なんだから調子に乗るのは死に値する
それが守れないなら日本から出て行け",1
4ba0fbc87,newsplus,"だからそれはデマカセだって
ネットの中にも嘘やステマが沢山あるんやで

嬉しいことに日本人の自立心と誇りが反韓で増えてきたから、それな焦ったアメリカがデマカセを拡散してるんや",0
432f83c32,newsplus,"いや、経済力の無いおっさんだよ
毎日惨めだわ",0
1e6522c17,news4vip,"メーソンは自分の身分は口に出していいけど他の人はばらしちゃダメらしいからそれはないと思う

とりあえずロッジ調べて電話してみたら？",0
5170c3b9b,livejupiter,"ワイはまだ永江がボチボチ打てるようになるのを諦めてないけどな
ポジション空いてないけど……",0
7d8057d79,newsplus,おい、お前ら！Amazonトップページ見てみろ！,0
78efb3f9e,newsplus,"わからんけど、コンビニ韓国握りの画像見ると
形状やパッケージの意匠具合が
どう見ても日本のコンビニと同一でしかないからそうではないかなと感じただけ",0
c8c84d555,newsplus,朝鮮人「」,0
8986e529a,newsplus,"いやいや、舛添氏が資金問題の時に元検事に頼んだとか言ってたでしょ
ネットでも散々怪しいとか言われていたがそういう人たちのことです",0
f2b18ae4a,newsplus,"そしてそれらの異常な状態の指摘をヘイトだ、差別扇動だと認定しているのなら
そしてそんな基準で動画削除だので騒いでいるのなら、こんなに恐ろしいことはないと思う",0
28b59d62c,livejupiter,そんなきつく言わなくてもええやろ,0
1a659f4f2,news4vip,なっ…！！本当に分かるのかっ…！,0
3318426aa,news4vip,"そうか、国家は国民が形成している点と公務員のカネの元が政府経由で来る点から、
公務員は国家にも国民にも忠誠を誓うもんだと思ってたわ
つまり政府のいうことも公務員のいうことも誰も信じず、自身の力以外なにも信じることが出来ない世の中、というわけだ",0
2460f58cf,livejupiter,"イッチは客観性無さ過ぎやろ
日本だって中国人がいろいろ買ってるけど別に感謝とかしないやろ？
それ以前の問題やからな",0
f1baf9c69,news4vip,"そうそう、その通りです
虫を食べるよ

そしてヘッジホッグの由来は「生垣の豚」らしい",0
88cec2f0a,news4vip,"まじかよ
カブの件もそうだけど
最近の世の中ちょっとおかしいんでないの",0
0e3ffc606,newsplus,"すまん
勇み足
りchみたいになってはいかんね
事実のみ粛々といかにゃ",0
3eb1fa58a,news4vip,ガチ勢はやっぱりそれくらいやるか？どのシリーズ一番やりこんだ？,0
61b8dee95,news4vip,"エキドナかカグツチ持ってるなら猛炎塔とか
+率はそこそこ、経験値効率は激低だ",0
9324bff05,livejupiter,"んじゃワイの声なしデレマスアイドル
で一番声ついてほしい願望あるのは？
ヒント杏サヴァン疑惑ほわほわロリ",0
cf8043045,newsplus,"そろそろ増田ｻｹﾞがパヨク工作員に見えてきた
どんなに工作してもいろいろな意見を見た上で自分で考えて投票するから少し黙っていてくれ",0
4e31b4e5d,news4vip,"金融緩和は起爆剤みたいなもんだからな
使いすぎたらオシャカになるんじゃね？",0
a56c1de45,news4vip,"何でもできるから便利屋なんだぜ
それに木切るくらい誰でもできる",0
5c6495f84,news4vip,"介護職底辺女「これ以上部分的に筋肉つけたくない」
俺「」",0
e634465e4,newsplus,"正直若干不安がある
アメが「侵略」と言えるような形で外国に影響を与えた場合も含まれるのか
という一点のみだけど
このケースだったとき支援を拒否できるなら文句ないわ",0
13643ca6a,news4vip,"アレは，たけしが深作欣二に影響されまくっていた上に
深作欣二がたけしを使いたくて作ったもんだから",0
4854a2a96,newsplus,"やっぱここに出入りしてる業者にも嫌がらせとかするんだろうな
ぱよぱよちーんがやったような脅迫もするんだろうな

そういえば沖縄に今志位るずいってんだっけ？",0
a254ea951,livejupiter,ワイがあった中国人は海で足使ってカニ捕まえててたで,0
ecacef06f,livejupiter,童の者たちの女は論理的思考をしないとか言う感情論すき,0
97c5260ea,newsplus,つまり、日本人が嫌韓になるのは当然、ということですね。,0
a728f26db,news4vip,"すまないがそれはレンジのほうか？
それともトースター？",0
36e6c79f0,newsplus,"反レイシスト集団「友達を守る団」の林啓一代表ですね
この法案に賛成するということは、これらの人々のあらゆる権利を
守り、彼らの犯罪は犯罪じゃないということですね？",0
bfb0b69af,livejupiter,"ていうか四暗刻て役満で最も確率高いよな
七対子より高いんやっけか",0
30c2010e1,newsplus,"「複数の国の間で見解が分かれる事案」って点で
日本がこれまでしてきた抗議内容に抵触するの",0
aced4a96e,livejupiter,"はぇ～学力高い高校ってマジで勉強で差別されるもんなんやな
中学高校大学受験全て失敗したワイがおったら石投げ食らいそう",0
4cafc74c2,livejupiter,"そうだな低学歴
お前も低学歴だから社会のゴミだぞ",0
e96d16978,newsplus,"あなたは説明できると言ったんだから、きちんと説明しなよ
大体昨年夏にも別れ話がもつれて警察に相談して、警告出してる訳だろ？
そして別れたのは今年の５月なんだから、復縁してるって事だよね？
この事実が表面化するだけで、女性側が非難されるっ事も理解できないの？",0
82e06e495,livejupiter,今のショートがベースカバー遅くてセカンド投げられなくてサードを目で殺そうにもスタートしてたからホーム投げたでOKなんか？,0
df95b42a8,news4vip,"女は男にとって性の対象なんだから当たり前だろ
ここでは女の振る舞いについて言ってんだよカス",0
f6f50d78d,news4vip,"ホモは成人同士が合意のもとで行うなら、好きにすりゃいいさ。
ロリはたとえば両者合意でも、対象の判断能力が未熟だから、あかんわな。",0
9c57bbb2b,newsplus,"日本はガラパゴス
いろいろと時代遅れ
今頃折り畳みスマホを売り始めているｗ",0
6e4ba201e,livejupiter,"なにやっても続かなそうで草
単なる社会不適合者やね",0
4f8f56bd5,livejupiter,知ってるけど、じゃあ外野ってならんよ普通,0
e5896e67f,news4vip,"世界大戦の犠牲者数が
最も少ないし最も恩恵受けてた民族が
裏切ったからな",0
b7c101b3d,livejupiter,酒は飲まんでも余裕、タバコはきつい,0
475fa6b00,newsplus,"３年も放置してたんじゃ、仮に引き揚げてもすごい悲惨な状態になってるだろ。
さらに遺族の不満が増大して、今度こそ政権が吹っ飛ぶんじゃ・・・
・・・と思ったら、もう吹っ飛んでたなそういえば(´・ω・`)",0
9f597708a,news4vip,"どうせなら殺してくれたほうが楽
ホモのおもちゃにされるのはNG",0
a245db39d,news4vip,"町田とか地味に近いんだけどｗｗｗ
例えばこいつがパチ屋行ってて、こいつの後に台に座ったら移るのか？",0
7e882d037,news4vip,"嫁娘寝たから一人飲みにきた
次の異動が思わぬことになりそうで動揺してる",0
b6d71877c,newsplus,"一島でも返せばプーチンはロシア国民の支持を失う。
そこがポイント。
安倍の狙いはロシアを崩壊させることにある。",0
2bef447ce,newsplus,"でもたった一つだけ貢献はした。
容疑者が逃げたことを公表したこと。",0
f01fefabe,newsplus,純度上げる力あるならそもそも自国(中国もしくはり)で生産したフッ化水素で充分だという,0
7f3e92025,news4vip,"原石というかもう磨かれてるというか
去年、高1の時に色んな男が告白して無視されるというトラウマをかかえるという騒動起こした奴だからな",0
9e0a72e53,newsplus,今頃は大喜びで政府叩きに精を出してるんだろうね。,0
76c6f378e,news4vip,寂しいから、ヤりたいから相手が欲しい、が許されるのはイケメンのみ,0
1f5db8da1,news4vip,"そ、そうなのかｗ
つーか、女にどれだけ恨みあるのかと何か・・・あれだ。",0
7ec5be713,newsplus,名簿で3番目の候補が当選できないほど某党はダメなのか？,0
9330e8b61,news4vip,"せやで
IDもうすこしでnhkやな",0
e6ca17f1c,newsplus,"松本人志が言ってたけど
大麻解禁言ってる奴は大麻やってる奴だから
言ってることに説得力がないってｗ",0
ef0ef02fb,news4vip,"烈海王じゃなああい！あいつマジで死んだんか・・
なんかあったんやけどなそんな動画",0
3db5705c2,newsplus,"いつもどおりのマスコミのツイートだったよ
フォローしてDMくださいという要旨でした
定例文かも",0
9215eff89,news4vip,"円満に辞めたいのなら当然早めに辞める日も伝えるわけで
会社側もそれに応じて人員募集するわけだが
それができないような会社に対して円満退社とかアホなん？",0
67b4c4e39,news4vip,マジレスするとサーモノイドはみんなサーモンで間違いじゃないから海中養殖ニジマスはサーモンであってる,0
280ffa860,newsplus,"だね
英語ネット工作員養成したほうがマシかもしれん",0
a9895ea82,newsplus,"半島にフェンスか何かで囲った安全地区作って
しばらく護衛するのがいいんじゃね",0
562f202a8,news4vip,結局そこに落ち着くよな・・・,0
573fdab46,livejupiter,"そうなのかねえ
セフレにされそうで怖いとか彼女に言われるしなあ",0
5f97b5f22,news4vip,女は論理的思考が苦手な人が多い,1
284e57c49,livejupiter,ここ日本やからね朝鮮人追い出すほうが手っ取り早いで（にしこり）,1
e9c1140d4,newsplus,"どの国を一ヶ国と考えるのか？そこも中国の采配次第です。
必要なら地球何十個分の国でも中国は考え出します。
数えるのが面倒な時には、地球は一つ、全部中国と数えます。",0
99064922c,livejupiter,お前はそうやってずっと田舎に縛られて生きていくんやで(ニッコリ,0
9963ce042,newsplus,"不要な権利って？
国連のページみたけど権利くれとは言ってないようだが

LGBTの人々を暴力や差別から守るために、あらたに、LGBT固有の権利を創ったり、国際人権基準を確立したりする必要はありません。",0
721d9d9c0,newsplus,"核関連は外（地球外）でやった方がいいよ
水素に転換後まで中断で大丈夫",0
1280ee260,newsplus,"もしかして稼いでる先輩が
後輩の面倒を見るのが当然の文化とかあって食えるとか？
ピンハネ凄いするらしいのに…",0
8c97d4c48,newsplus,"あっち系の連中は、先にストーリーを決めて、少しでもずれると激高する。
アスペルガーの症状そのまんまなんだが。",0
c65161616,news4vip,"おんJは空気が苦手だなあ
何か気持ち悪い生暖かさみたいなものを感じる",0
5f8861306,newsplus,"逆に朝日に出せ出せ言う奴に違和感を感じるな。
そんなに朝日が信用できないのに、事実かどうか分からない情報を
朝日に一方的に流せって言うのか？
与党が調査して出す情報の方が圧倒的に信用できるじゃん。",0
81c7b67c9,livejupiter,"へぇ
ドラフトってのは巡り合わせなんやな

千賀なんかは奇跡としか思えへんもんな",0
fbd10d040,newsplus,味のフライから毛抜きで骨とってくれるカーチャンには頭が上がらん,0
acd4749a8,news4vip,あっさりが好きなだけ,0
54bcd4a39,news4vip,どっちもクズ,0
6e1fbaced,news4vip,"そうかー
ま、いいか
彼女より喜べる、楽しめること見つけたからいいんだけどね",0
f15c89acf,news4vip,薬学部でなくとも製薬は行けるわけだ,0
831eb26b4,newsplus,そういや、若狭はどうなったんだろ。,0
b8718f14f,newsplus,"それはひどい
アンフェアだ

そんな連中が言説を支配しているようでは議論なんか望めないな",0
269473656,livejupiter,"さよか
ワイも去年まで大分おってんけど全然わからんから住所書いてくれへんか？",0
320bfac17,news4vip,"おまえら豚は失礼だぞ
豚の体脂肪率は10～20%くらいだぞ
豚に失礼だろ
豚に謝れよ",0
5854399e1,livejupiter,どっちが多かったんや？,0
46bc82376,news4vip,"マナーとして存在する理由が時代が変わって無意味な物と化してるのに
マナー違反だからと不快になる奴が出る本末転倒も少なくない
香典に新札とかまさにそんなんだな、マナーとして存在しなければ誰も不幸にならないやつ",0
ed779ad46,news4vip,"一応iPhoneの明るさ1番暗くしたんだけど…だめ？
本当に泣きそうもう無理降りたい。",0
ea73a131b,newsplus,"在韓米軍が出ていったら、中共が南と組んで北ば圧迫するんやなかかいな。
これが支那伝統の遠交近攻。",0
db8e056a9,news4vip,でもメンヘラで子持ちでDVされてるぞ,0
b1461c2ac,newsplus,"また聞きの聞きかじりなので何ともなんだが、メディアの酷さ、左寄り加減では
アメリカは日本以上とも言えるかも。
簡単に国民が騙されているのはアメリカの方で、より捏造、歪曲が酷いのは日本のメディアといった印象がある。",0
c1e0671b5,news4vip,"国が？
JAXAは優秀だと思うが",0
d0a59c61e,newsplus,"そういえば、「北朝鮮が韓国に攻め込んだらどうしますか」ときかれて
「日本を攻撃する」とマジな顔をして答えていた韓国人がいたなあ。",0
fb3b600fb,newsplus,外国や外国人に税金や公的資金を使うのは違法と言ってくれたら、民進党の支持率は爆上げだろうな。,0
ebd5ebea7,newsplus,"落選って表現してたの？
まるで今まで厳正な審査してたみたいだなｗ",0
bdcf99c9a,livejupiter,"あれ見てショック過ぎてすぐに売ってしまったわ
魔球といい面白いことには間違いなかったんやがレッドとのキャッチボールの話で辛すぎた",0
c7507859e,news4vip,"アメリカと戦うなんて言ってないよ
自分の国は自分達で守るって言ってるだけ",0
12df4689d,livejupiter,"別に年齢的にやばいってわけでもないんやろ？
まだ学生で子供養うのもきついとかだったら馬鹿野郎ってなるけど",0
532c90784,livejupiter,ワイガチの３０代前半ゲイやからめっちゃ嬉しいぞ,0
af6758565,newsplus,"ちなみにホルモン剤は処方箋が無いと買えない筈なので
このシンガポール人は法を破れといってるのと同じです",0
6c74ef99f,newsplus,"押し紙って広告主に対する詐欺に思えるんだけど
何で逮捕されんの？",0
201697ea6,news4vip,そりゃ妹子男だもん,0
077a6bfec,news4vip,"インターン行ってない
就活ってもう始まってるの？",0
02f0ee808,news4vip,"食事制限はガチで胸無くなる
四つん這いになると皮が垂れ下がって惨め
どうにか運動で痩せろ",0
208557eeb,newsplus,"手際の悪さが批判されるより先に「あいつらならやりかねない」と
思われていたってことでもある",0
f6785b7b5,newsplus,"これなｗ、朝鮮人が妄想全開というか捏造で世論工作しているのがバレバレだわな
安倍は粛々と対抗措置を継続して嘘がばれたら今度はアメリカ持ち出したんだろうが無駄な足掻きだわ",0
0fd547e77,newsplus,強いアメリカよ、もう一度みたいな夢みてる奴は多いだろうしな,0
3614bed05,news4vip,"韓国をどこまで差別したら気がすむ？
最低なことだとわからないか",0
f11c79556,newsplus,"なら君も｢党員」扱いされてもしょうがないよｗ
見分けつかないレベルだしね",0
9a9988028,newsplus,"アップルかサムスンのステマ
朝鮮人が両方にいることはわかっている

俺にはあまり不思議には見えない",0
2a6007e1f,newsplus,自民党は増税しようとしているんじゃないの？,0
b86138752,livejupiter,大山ちゃんと千葉ちゃんが西武に入ってたり藤井が性転換されてたりとテストにしてはかなり気になる部分があんぞ,0
daf2233d0,news4vip,ええ…アメリカってむしろ世界一女性の社会進出をって言ってる国じゃね,0
06a64dbb7,newsplus,"なんだそりゃ
銀行をクビになった人間が鳥貴族で働くのか
説明するのも面倒になるレベルだな",0
72c3c0b2a,newsplus,"国際化と違い
国境を無くそうとするグローバル化（多文化共生・移民受け入れ、難民受け入れ、外国人参政権付与）は、
ホント百害あって一利なしだな",0
5bbd8e818,livejupiter,"ていうかリニアって言うほど時間短縮効果あるんか？
東京−京都間とか今ののぞみでも大してかからんやろ",0
85b050d59,livejupiter,"雪虫は糞や
チャリ漕ぐと口に入るし全身にくっつく
しかも潰れやすいから取るのミスると服に体液つく",0
46b247ad2,newsplus,どんなデマ飛ばされたん？,0
a789a30c4,livejupiter,"家族麻雀できるの羨まCンゴねえ
家族に麻雀できるのワイ以外だーれもおらん",0
8ff0e7c1e,news4vip,"オープンではアンチはいないけど
本家の方は昔自称治安を守るとかで変なグループがいて
違反スレを報告し合って徹底的に潰すみたいな感じだったのよ",0
e23e87109,newsplus,">石破を首相に！ってパヨパよ囀ってる野党支持者
まず入党できるかな？",0
0ef0d12ea,newsplus,"相変わらずテレビメディアはトンチンカンな事をしてますね
日本は黒人は他の外国人と同じに扱われて、今まで黒人差別問題は""ほぼ""無かったので、高齢者はピント来ないし意味無しだと思う",0
0b77782f4,newsplus,コミンテルンがアメリカを破壊しそう,0
427300452,newsplus,"最新作では、競走馬が(^^;
ウマ娘プリティダービーは、面白かったな！",0
2414f1743,news4vip,告白したい相手と女友達のスペック(身体的特徴、ファッション、サークルやバイト、など)を教えて,0
c5e595c3f,livejupiter,中国にとって日本はもはや眼中にないで,0
76f40f8ba,newsplus,"まーねｗ

現象の原因の話何で、きつい言い方に聞こえたらすまん(´・ω・｀)",0
c8246ae11,livejupiter,ワイがちょっとよそのスレで4章AA連投してる間にオナニーの話かたまげたなぁ……,0
f589c0231,news4vip,"昆虫食を食わせたい。
ほんの軽いところからでいい。食用の着色料でコチニール色素ってあるじゃん？あれカイガラムシだからｗ",0
1f0c44745,livejupiter,つなぎ扱いされてた9thもええと思うんや,0
6be6edc86,news4vip,嫁は買ってないよ彼女は当分いらないや月2くらい行くキャバで女性は十分って感じ,0
9d790a66e,news4vip,それ、日本人の拉致云々関係なくイエズス会が軍艦を保有するに至り脅威として排除しただけだよなｗ,0
600ce5262,livejupiter,"何故飲食店を選んでしまったのか
まあスーパーのバックヤードなら楽やで、指示にはいって答えて作業すればええだけやし",0
5681ab26a,news4vip,"器だよ
人間としての器の違い
喧嘩しても、議題なり問題なりがあって衝突しても
さっきのは置いといて、昼何食いに行く？とか切り替えられるようになるよ",0
90f8aa3c8,newsplus,"その親民主党の松野を
民主党から直々に引き抜いてきたのは
橋下なのは信者さんには見えないらしい(笑)",0
f46660c7a,news4vip,オススメお願いします,0
fe6bdb3af,news4vip,"クラニィ欲しいけどノーマルクエ専用になりそうで怖い
クソデカボス一体だけのクエとか一瞬で相手に弔われそうで",0
53e7401ac,livejupiter,"ガチで結婚子育てする必要性が無いんだよな
むしろリスクが高まるだけやな",0
015dd63a7,livejupiter,"M@GICMASTER漬けだったワイ、クレヨンが溜まったのでそろそろイベント曲をやってみるも余りの簡単さにむせび泣く
やM糞",0
bd3022a8a,livejupiter,"男にすべてにおいて劣ってる女
生きてて恥ずかしくないのか",1
60ce72866,newsplus,"トランプがこの前の電話会談で北朝鮮問題だけじゃなく、貿易赤字についても言及したのしらないのか
完全に利用してきてるよバカ",0
7931a4e5f,newsplus,まともなメディアなら文科省の姿勢をもっと批判してもいいのにねぇ…,0
e981914f9,newsplus,１億人も殺さないから,0
b41a6b5b9,livejupiter,"水明館てとこに今回来たけど来るなら泊まりの方がええやろな
どこもそうだろうけど泊まりと日帰りで使っていい風呂とか別れてるからさ",0
da8842d02,newsplus,"女にはマンコという武器があるから可能性はゼロじゃない
しかし、男にはそれさえもないからな
おっさんとは悲しい生き物",0
ae3fd08b8,news4vip,"これはかなり俺のイメージに近いな！
当然、裸女戦闘員は一般人だな。
爆発して吹っ飛んだり、気絶しても戦わされたり、
ロリが操られているとか、いろんな妄想が膨らむ。",0
0fd98b820,news4vip,"まぁいいか
長い髪は基本的に好感度低い事を身を以て体験するだろう",0
0968df03c,newsplus,"それはそうだけど、人を増やし勢いをあげた方が良いと思う。
注目されればされるほど、書き込みが増えるほど面白い書き込みも確率的に増えるはずだから",0
19dbf7b20,news4vip,板わさって、居酒屋で出してくれるところあんまり無いのはなんでかね？,0
3bdf51d22,news4vip,"俺は喧嘩なんてしないぞ
俺は自分を棚に上げて他人を攻撃する奴が大嫌いなんだ(怒)",0
2ceccbec3,newsplus,"多神教＝信教の自由ってのは、宗教勢力からひたすら刀狩りの歴史とも言えるんやないかな
一向一揆とか天草四郎とかオウムとかみたいな過激なやつを、おらおら国家の僧兵さまに従え
戒律＝法律守らん奴は地獄いきやで＾＾ってやってきた結果やわな",0
828db1983,newsplus,"土建屋さんが、電線、電話線、光ファイバーを切ったり、水道管、ガス管を破損させたりする事件もきっと多発するよ
いつものパターン",0
ffba20a63,newsplus,"正直それらができるようになるには、自民党ではなく
ちゃんとした保守政党が政権とって過半数抑えないとどうにもできないと思う

併合したがために発生してる縁を持ってる人間が多すぎる",0
d41abd897,news4vip,"今調べたら、多分ヤマトタケル関係の姫っぽい。
あと、天神道で九州ってことは菅原道真が関係してるかもしれない。",0
da06c43c9,livejupiter,"上本「前田さんて笑ったりするんですね
練習中には絶対笑わない」",0
0e1d28cad,livejupiter,"ギャレットはメジャー時代に守ったライトレフトファーストで
UZRが全部マイナスで
とくに1番酷かったのがファーストらしいぞ",0
8c4ad7da7,news4vip,"いや実際昔の日本人は臓物ありがたがらなかったから仕方ない
もつは関西のくいもんだったからな
関東モンは食わない下品だから、一部のマニアがくってたただけ
だから食肉業者がそういうテコ入れして臓物に付加価値つけたってこと",0
6b87200c0,news4vip,金ピカのリボルバーとか持ってそう,0
35548172a,newsplus,"ここで言ってる記者によるアク禁ってスレ主権限によるアク禁じゃなくて
もっと広範囲に影響するものなの？",0
95ba966ab,livejupiter,"ビジターにユニ配らなくすればいい話
それかビジター席の場合は試合終了後に引換にすりゃいい
それが嫌ならロッテを全力で応援すればいい",0
027287b0b,news4vip,"沼ディフェンスの子か
恋愛もドロドロの沼みたいなことになるんだろうな",0
3c79a903b,news4vip,"吹奏楽の？
福岡の精華女子は吹奏楽とマーチングで有名",0
62d7bd59f,news4vip,"会社環境、居心地悪くしてるのはお前なんだよ
不機嫌は悪徳なんだぜ？w",0
775d768d5,livejupiter,ワイが北やったら核東京であとのミサイル群はランダムで打ってみたい,0
178d6c4c0,newsplus,"浅間山荘事件と、その直後の内ゲバ発覚は戦後左翼の思想的見直しのチャンスだった。
「仲間たちを次々に殺すのが革命の理想だったのか？」
でも、やらなかった。",0
529cba5f8,newsplus,"いやいや、これは周辺国でなんとかしろ
国連みたいなクソ組織の勧告なんて関係ねーから",0
addbb98a4,news4vip,"かみしあはTwitterで生きてるじゃん
田中はちょっと前に復活してたしフメノールは二つのコテ使って生きてるな",0
84f6c857f,news4vip,だから大学まで義務教育でいいよもうってな,0
2cf1bf5a9,newsplus,"清は漢民族ではなく満州民族。
シナ共産党は逃げ回っていたので
日本とは闘っていない。
日本と刀を交えたのは今は台湾にいる国民党軍。",0
93440ae23,news4vip,"更生で埋め合わせることはできないと思ってるよ
というか、人を殺すことを埋め合わせる行為はこの世に存在しないと思われるだって生き返らないし

でも、埋め合わせられないとしても、加害者は最大限の社会貢献をする努力をするべきだ、という観点から更生という道を薦めたい",0
484db5db5,news4vip,"書くことで整理されたりするから、焦らずに書いてみたら？

部屋に日が当たるなら部屋やベランダで日光浴してもいいし、
会社行くときに陽なたを意識して歩いてみるとかでもいいんじゃないか",0
cdbf9e020,news4vip,"やっぱり男と違って女は糞だよな
男は性格良い奴しかいないけど女は馬鹿で感情的で性格悪いやつしかいないからな",1
a6af7108e,newsplus,"相変わらず話が通じてないというか
誰も君に聞いていない",0
1cd1c8623,livejupiter,"そろそろ代わるやろと思ったがまだなのね

新井さん打ったああああああああああ",0
f7afb7201,livejupiter,この世にあるネギの中でネギまのネギが一番美味い説,0
1bbcc150a,newsplus,"昔のアメリカ民主党はどうだったんだろう
リベラル化する前の時代って",0
0e09c09cc,newsplus,"でも奥田のえぐさほどじゃないとも思う
あいつ自分の就職先として作ったシンクタンクに牛田誘ってねえだろｗ",0
fc495983d,newsplus,ほんととことん汚い連中だよな。,0
59c0dd94a,newsplus,"それ意味違う？

人が地獄へ行く間に善意を落としていった（善意を捨てた）
という話だったような",0
e07018d5a,news4vip,泣き止まない子供の唇にティッシュを触れさせると泣き止んだりする,0
b63998d45,livejupiter,"おっそうなんか
ワイが記事まともに読んでないことがばれてしまったな",0
094502df6,newsplus,"あなたみたいな書き込みがあると、
公務員のミスを利用しているだけってのも納得がいく
ようするにマイナンバーと安倍政権を潰したいだけだろ？
今でも企業が社会保険情報を持ってるわけだからな",0
315018272,news4vip,"そやなwwww
ゴミはたんたんとゴミ箱へブッ込んだらええだけやもんなww
(*゜∀゜)y-~~",0
85b501739,news4vip,"マジか(*´∀｀)
いいなぁ…俺も見習いたい",0
46fb42a44,livejupiter,国民にというか、フェミニストに叩かれてるんちゃうの,0
5ab18a9c4,newsplus,"つか今さら「尖閣諸島での日中衝突」とか言ってる時点で信用に値しないな。
中国側が尖閣から逃げたからこその、今の南沙諸島情勢じゃないか。",0
a293c7314,news4vip,"ありがとうございます
今は大丈夫だお(´・ω・｀)",0
2417f7ece,news4vip,"やっぱ勉強は必要か
日本の糞の役にも立たない知識(学歴)より社会で使える実用的な知識が欲しい",0
e8623c986,news4vip,"そこんとこの折り合いがまだつけられてない
半匿名掲示板みたいになる可能性大",0
2d8691268,newsplus,"そんなのに引っかかっていたら、教皇庁の権威は木っ端微塵w
既に地に落ちて、泥塗れだというのにwww",0
f534b694c,news4vip,ちなみにチンパンジーは99％な、韓国人は猿以下だってよ,1
bbbf3e56c,news4vip,クソコテむかつくんだよ,0
ae10f8947,news4vip,"体の調子が悪いやつは疲労がたまってくればそうなる。
例えばちょっとした怪我でもストレスが蓄積してくる。
つーか誰でもそうだけど。",0
0bce93918,newsplus,"状況証拠で追いだしたと断定していいってことなの？
状況証拠でいいなら誰でもなんにでもこじつけて認定できるし、叩けるよね",0
40319f432,newsplus,"バカ？店員ができる範囲で対応すればいいだけ
もちろん断るのもあり
それで騒ぐようなら警察の出番だろ",0
e035c11dc,news4vip,日本人なんて老若男女問わず根絶されるべきですわｗ,1
aa37bc3df,livejupiter,"東大和って奈良の大和に対しての東かい
東久留米は九州（何県やっけ）に対しての東かい
村山はどこがオリジナルや？",0
91e8ed8a8,livejupiter,"放置切ったら枠5つ空いたからおんJフレ欲しいンゴ
PSR40明星やけど誰でも申請して下さいンゴ",0
3fd47d5d8,newsplus,"恥ずかしい話だが
今の原子力発電は火力、太陽熱発電と同じお湯を沸かして蒸気タービンを動かす発電だと震災後に知ったわ

ガンダムみたいな核融合炉だとてっきり思いこんでた",0
488dedbe8,livejupiter,"韓国人はガタイええよなぁ
大陸人やからやろか",0
00a9f0186,news4vip,実は社会人経験者のほうが扱いやすいから受かりやすいって話もある,0
73550bcb6,newsplus,"有権者に中指立てる様な奴に理説いても詮無い事
保守なんざ絶滅しろぐらいにしか思ってないよ",0
9e95839d5,livejupiter,"ツイカスの温床と化した例のアレ
その中でも輝き続ける古株投稿者達にイッチも続くんやで",0
5e5b1280b,livejupiter,"うらやましいんご
ところでニキはなんでずっとランダムの数字出してるんや？",0
291f80892,newsplus,おやおや、移民難民は受け入れろだの救えだのおっしゃる上級国民様はダンマリかいｗ,0
c2423e59c,news4vip,"だれおまえ
いきなり喧嘩うってきて
どっちが害悪かすぐわかるンゴw",0
2a539be2c,news4vip,"シェアハウス+業務スーパーみたいな生活を想像してwktk
あんまたくさん買うと一人ではしんどそう",0
6b663f9ad,livejupiter,"中国にだけしか物を売ってないようなアホは潰れたらええんや、どうせ中国シンパか中共のスパイ企業や
普通の企業は取引先のひとつを失う程度",0
a13f289d5,newsplus,"ほとんどが現実化してる

余命が創価ぽい？
お前がもろにチョンの書き込みっぽいけどｗ",0
780874d2e,livejupiter,それはそれで有りやな,0
f4ce97aa2,livejupiter,"アナルラデッシュと言いなさい
お洒落感増すしインスタ蝿間違いなし",0
42e9a4833,livejupiter,ワイまんj民、相手されずに泣く,0
6ff469bc6,newsplus,"自民は組織票あったっけ？
有利になるのは公明と共産",0
527b6e414,newsplus,"科学的根拠が微塵もないんだよな。
朝鮮人がそう言ってるだけでw

まぁ、連中にそれを求めても無駄だろうけどw",0
